clip_name,label
20090329_111500_41203s7ms_TRAIN14241_0.aif,0
20090329_111500_41205s3ms_TRAIN14242_0.aif,0
20090329_111500_41215s4ms_TRAIN14243_1.aif,1
20090329_111500_41216s7ms_TRAIN14244_1.aif,1
20090329_111500_41221s6ms_TRAIN14245_0.aif,0
20090329_111500_41224s1ms_TRAIN14246_1.aif,1
20090329_111500_41229s1ms_TRAIN14247_0.aif,0
20090329_111500_41235s9ms_TRAIN14248_0.aif,0
20090329_111500_41239s9ms_TRAIN14249_0.aif,0
20090329_111500_41247s7ms_TRAIN14250_0.aif,0
20090329_111500_41249s3ms_TRAIN14251_1.aif,1
20090329_111500_41251s9ms_TRAIN14252_0.aif,0
20090329_111500_41259s9ms_TRAIN14253_0.aif,0
20090329_111500_41272s3ms_TRAIN14254_1.aif,1
20090329_111500_41275s1ms_TRAIN14255_0.aif,0
20090329_111500_41287s5ms_TRAIN14256_1.aif,1
20090329_111500_41293s6ms_TRAIN14257_0.aif,0
20090329_111500_41310s2ms_TRAIN14258_0.aif,0
20090329_111500_41316s5ms_TRAIN14259_0.aif,0
20090329_111500_41319s6ms_TRAIN14260_1.aif,1
20090329_111500_41324s7ms_TRAIN14261_0.aif,0
20090329_111500_41329s4ms_TRAIN14262_0.aif,0
20090329_111500_41335s3ms_TRAIN14263_0.aif,0
20090329_111500_41351s1ms_TRAIN14264_0.aif,0
20090329_111500_41365s1ms_TRAIN14265_0.aif,0
20090329_111500_41377s2ms_TRAIN14266_0.aif,0
20090329_111500_41393s0ms_TRAIN14267_0.aif,0
20090329_111500_41398s5ms_TRAIN14268_1.aif,1
20090329_113000_41408s9ms_TRAIN14269_0.aif,0
20090329_113000_41411s9ms_TRAIN14270_1.aif,1
20090329_113000_41420s4ms_TRAIN14271_1.aif,1
20090329_113000_41422s8ms_TRAIN14272_1.aif,1
20090329_113000_41425s9ms_TRAIN14273_1.aif,1
20090329_113000_41428s1ms_TRAIN14274_0.aif,0
20090329_113000_41432s9ms_TRAIN14275_0.aif,0
20090329_113000_41438s2ms_TRAIN14276_0.aif,0
20090329_113000_41447s1ms_TRAIN14277_0.aif,0
20090329_113000_41450s8ms_TRAIN14278_0.aif,0
20090329_113000_41451s8ms_TRAIN14279_0.aif,0
20090329_113000_41455s3ms_TRAIN14280_0.aif,0
20090329_113000_41467s1ms_TRAIN14281_0.aif,0
20090329_113000_41484s2ms_TRAIN14282_1.aif,1
20090329_113000_41488s4ms_TRAIN14283_0.aif,0
20090329_113000_41496s2ms_TRAIN14284_0.aif,0
20090329_113000_41503s9ms_TRAIN14285_0.aif,0
20090329_113000_41516s0ms_TRAIN14286_0.aif,0
20090329_113000_41517s1ms_TRAIN14287_0.aif,0
20090329_113000_41532s6ms_TRAIN14288_0.aif,0
20090329_113000_41539s8ms_TRAIN14289_0.aif,0
20090329_113000_41540s4ms_TRAIN14290_0.aif,0
20090329_113000_41542s1ms_TRAIN14291_0.aif,0
20090329_113000_41550s6ms_TRAIN14292_0.aif,0
20090329_113000_41556s7ms_TRAIN14293_0.aif,0
20090329_113000_41569s2ms_TRAIN14294_0.aif,0
20090329_113000_41578s2ms_TRAIN14295_0.aif,0
20090329_113000_41588s8ms_TRAIN14296_1.aif,1
20090329_113000_41597s9ms_TRAIN14297_1.aif,1
20090329_113000_41601s7ms_TRAIN14298_0.aif,0
20090329_113000_41607s8ms_TRAIN14299_0.aif,0
20090329_113000_41615s1ms_TRAIN14300_0.aif,0
20090329_113000_41616s0ms_TRAIN14301_0.aif,0
20090329_113000_41618s9ms_TRAIN14302_0.aif,0
20090329_113000_41620s0ms_TRAIN14303_0.aif,0
20090329_113000_41641s9ms_TRAIN14304_0.aif,0
20090329_113000_41660s2ms_TRAIN14305_0.aif,0
20090329_113000_41662s0ms_TRAIN14306_0.aif,0
20090329_113000_41668s7ms_TRAIN14307_0.aif,0
20090329_113000_41680s9ms_TRAIN14308_1.aif,1
20090329_113000_41683s4ms_TRAIN14309_1.aif,1
20090329_113000_41686s7ms_TRAIN14310_1.aif,1
20090329_113000_41691s8ms_TRAIN14311_0.aif,0
20090329_113000_41697s6ms_TRAIN14312_0.aif,0
20090329_113000_41707s0ms_TRAIN14313_0.aif,0
20090329_113000_41721s6ms_TRAIN14314_0.aif,0
20090329_113000_41731s6ms_TRAIN14315_0.aif,0
20090329_113000_41733s2ms_TRAIN14316_0.aif,0
20090329_113000_41736s6ms_TRAIN14317_0.aif,0
20090329_113000_41741s0ms_TRAIN14318_1.aif,1
20090329_113000_41764s3ms_TRAIN14319_0.aif,0
20090329_113000_41767s8ms_TRAIN14320_0.aif,0
20090329_113000_41787s7ms_TRAIN14321_1.aif,1
20090329_113000_41802s9ms_TRAIN14322_0.aif,0
20090329_113000_41813s6ms_TRAIN14323_0.aif,0
20090329_113000_41816s0ms_TRAIN14324_1.aif,1
20090329_113000_41824s4ms_TRAIN14325_1.aif,1
20090329_113000_41828s1ms_TRAIN14326_0.aif,0
20090329_113000_41840s7ms_TRAIN14327_0.aif,0
20090329_113000_41844s7ms_TRAIN14328_0.aif,0
20090329_113000_41846s2ms_TRAIN14329_0.aif,0
20090329_113000_41848s2ms_TRAIN14330_0.aif,0
20090329_113000_41850s4ms_TRAIN14331_0.aif,0
20090329_113000_41852s9ms_TRAIN14332_1.aif,1
20090329_113000_41857s9ms_TRAIN14333_0.aif,0
20090329_113000_41867s5ms_TRAIN14334_0.aif,0
20090329_113000_41871s8ms_TRAIN14335_0.aif,0
20090329_113000_41876s1ms_TRAIN14336_0.aif,0
20090329_113000_41889s8ms_TRAIN14337_0.aif,0
20090329_113000_41892s8ms_TRAIN14338_0.aif,0
20090329_113000_41895s6ms_TRAIN14339_1.aif,1
20090329_113000_41902s8ms_TRAIN14340_0.aif,0
20090329_113000_41905s2ms_TRAIN14341_0.aif,0
20090329_113000_41908s9ms_TRAIN14342_0.aif,0
20090329_113000_41911s2ms_TRAIN14343_0.aif,0
20090329_113000_41915s0ms_TRAIN14344_0.aif,0
20090329_113000_41917s5ms_TRAIN14345_0.aif,0
20090329_113000_41921s4ms_TRAIN14346_0.aif,0
20090329_113000_41925s5ms_TRAIN14347_0.aif,0
20090329_113000_41926s6ms_TRAIN14348_1.aif,1
20090329_113000_41939s9ms_TRAIN14349_0.aif,0
20090329_113000_41948s4ms_TRAIN14350_0.aif,0
20090329_113000_41950s1ms_TRAIN14351_0.aif,0
20090329_113000_41953s2ms_TRAIN14352_0.aif,0
20090329_113000_41997s5ms_TRAIN14353_0.aif,0
20090329_113000_42009s3ms_TRAIN14354_0.aif,0
20090329_113000_42021s2ms_TRAIN14355_1.aif,1
20090329_113000_42023s8ms_TRAIN14356_0.aif,0
20090329_113000_42071s3ms_TRAIN14357_0.aif,0
20090329_113000_42075s6ms_TRAIN14358_0.aif,0
20090329_113000_42079s7ms_TRAIN14359_0.aif,0
20090329_113000_42082s3ms_TRAIN14360_0.aif,0
20090329_113000_42085s3ms_TRAIN14361_0.aif,0
20090329_113000_42100s1ms_TRAIN14362_0.aif,0
20090329_113000_42104s5ms_TRAIN14363_0.aif,0
20090329_113000_42118s9ms_TRAIN14364_0.aif,0
20090329_113000_42121s5ms_TRAIN14365_1.aif,1
20090329_113000_42127s7ms_TRAIN14366_1.aif,1
20090329_113000_42135s3ms_TRAIN14367_0.aif,0
20090329_113000_42142s2ms_TRAIN14368_0.aif,0
20090329_113000_42149s4ms_TRAIN14369_1.aif,1
20090329_113000_42169s5ms_TRAIN14370_1.aif,1
20090329_113000_42172s4ms_TRAIN14371_1.aif,1
20090329_113000_42178s3ms_TRAIN14372_0.aif,0
20090329_113000_42183s8ms_TRAIN14373_0.aif,0
20090329_113000_42187s7ms_TRAIN14374_0.aif,0
20090329_113000_42188s9ms_TRAIN14375_0.aif,0
20090329_113000_42203s7ms_TRAIN14376_0.aif,0
20090329_113000_42221s0ms_TRAIN14377_0.aif,0
20090329_113000_42229s4ms_TRAIN14378_0.aif,0
20090329_113000_42238s1ms_TRAIN14379_0.aif,0
20090329_113000_42241s7ms_TRAIN14380_0.aif,0
20090329_113000_42250s5ms_TRAIN14381_0.aif,0
20090329_113000_42253s5ms_TRAIN14382_1.aif,1
20090329_113000_42261s8ms_TRAIN14383_0.aif,0
20090329_113000_42270s1ms_TRAIN14384_0.aif,0
20090329_113000_42271s6ms_TRAIN14385_0.aif,0
20090329_113000_42274s1ms_TRAIN14386_0.aif,0
20090329_113000_42291s9ms_TRAIN14387_0.aif,0
20090329_113000_42295s7ms_TRAIN14388_0.aif,0
20090329_114500_42303s6ms_TRAIN14389_0.aif,0
20090329_114500_42306s0ms_TRAIN14390_0.aif,0
20090329_114500_42309s1ms_TRAIN14391_0.aif,0
20090329_114500_42312s4ms_TRAIN14392_0.aif,0
20090329_114500_42324s4ms_TRAIN14393_0.aif,0
20090329_114500_42334s0ms_TRAIN14394_1.aif,1
20090329_114500_42338s9ms_TRAIN14395_0.aif,0
20090329_114500_42363s4ms_TRAIN14396_0.aif,0
20090329_114500_42368s3ms_TRAIN14397_0.aif,0
20090329_114500_42371s0ms_TRAIN14398_0.aif,0
20090329_114500_42374s8ms_TRAIN14399_0.aif,0
20090329_114500_42376s3ms_TRAIN14400_0.aif,0
20090329_114500_42384s2ms_TRAIN14401_0.aif,0
20090329_114500_42391s4ms_TRAIN14402_0.aif,0
20090329_114500_42404s9ms_TRAIN14403_0.aif,0
20090329_114500_42407s4ms_TRAIN14404_0.aif,0
20090329_114500_42410s5ms_TRAIN14405_0.aif,0
20090329_114500_42420s6ms_TRAIN14406_0.aif,0
20090329_114500_42422s2ms_TRAIN14407_0.aif,0
20090329_114500_42428s2ms_TRAIN14408_0.aif,0
20090329_114500_42432s6ms_TRAIN14409_1.aif,1
20090329_114500_42444s1ms_TRAIN14410_0.aif,0
20090329_114500_42447s3ms_TRAIN14411_0.aif,0
20090329_114500_42451s8ms_TRAIN14412_0.aif,0
20090329_114500_42454s4ms_TRAIN14413_0.aif,0
20090329_114500_42456s7ms_TRAIN14414_0.aif,0
20090329_114500_42463s9ms_TRAIN14415_0.aif,0
20090329_114500_42470s9ms_TRAIN14416_0.aif,0
20090329_114500_42476s1ms_TRAIN14417_0.aif,0
20090329_114500_42478s7ms_TRAIN14418_0.aif,0
20090329_114500_42484s9ms_TRAIN14419_1.aif,1
20090329_114500_42491s8ms_TRAIN14420_0.aif,0
20090329_114500_42502s1ms_TRAIN14421_0.aif,0
20090329_114500_42506s0ms_TRAIN14422_0.aif,0
20090329_114500_42522s2ms_TRAIN14423_0.aif,0
20090329_114500_42533s9ms_TRAIN14424_0.aif,0
20090329_114500_42536s5ms_TRAIN14425_0.aif,0
20090329_114500_42545s3ms_TRAIN14426_0.aif,0
20090329_114500_42549s0ms_TRAIN14427_0.aif,0
20090329_114500_42555s7ms_TRAIN14428_0.aif,0
20090329_114500_42559s7ms_TRAIN14429_0.aif,0
20090329_114500_42565s8ms_TRAIN14430_0.aif,0
20090329_114500_42572s5ms_TRAIN14431_1.aif,1
20090329_114500_42580s3ms_TRAIN14432_0.aif,0
20090329_114500_42590s1ms_TRAIN14433_0.aif,0
20090329_114500_42604s0ms_TRAIN14434_0.aif,0
20090329_114500_42610s1ms_TRAIN14435_0.aif,0
20090329_114500_42612s7ms_TRAIN14436_1.aif,1
20090329_114500_42620s2ms_TRAIN14437_0.aif,0
20090329_114500_42623s2ms_TRAIN14438_0.aif,0
20090329_114500_42629s7ms_TRAIN14439_1.aif,1
20090329_114500_42632s0ms_TRAIN14440_0.aif,0
20090329_114500_42634s1ms_TRAIN14441_0.aif,0
20090329_114500_42640s7ms_TRAIN14442_0.aif,0
20090329_114500_42652s5ms_TRAIN14443_0.aif,0
20090329_114500_42654s4ms_TRAIN14444_0.aif,0
20090329_114500_42657s1ms_TRAIN14445_1.aif,1
20090329_114500_42659s6ms_TRAIN14446_0.aif,0
20090329_114500_42666s9ms_TRAIN14447_0.aif,0
20090329_114500_42668s7ms_TRAIN14448_0.aif,0
20090329_114500_42675s7ms_TRAIN14449_1.aif,1
20090329_114500_42678s0ms_TRAIN14450_0.aif,0
20090329_114500_42687s1ms_TRAIN14451_0.aif,0
20090329_114500_42690s9ms_TRAIN14452_0.aif,0
20090329_114500_42697s8ms_TRAIN14453_0.aif,0
20090329_114500_42707s2ms_TRAIN14454_0.aif,0
20090329_114500_42710s7ms_TRAIN14455_0.aif,0
20090329_114500_42719s6ms_TRAIN14456_1.aif,1
20090329_114500_42745s3ms_TRAIN14457_0.aif,0
20090329_114500_42747s4ms_TRAIN14458_1.aif,1
20090329_114500_42750s4ms_TRAIN14459_1.aif,1
20090329_114500_42752s9ms_TRAIN14460_0.aif,0
20090329_114500_42755s2ms_TRAIN14461_0.aif,0
20090329_114500_42759s4ms_TRAIN14462_0.aif,0
20090329_114500_42761s9ms_TRAIN14463_0.aif,0
20090329_114500_42768s4ms_TRAIN14464_0.aif,0
20090329_114500_42788s7ms_TRAIN14465_0.aif,0
20090329_114500_42803s7ms_TRAIN14466_0.aif,0
20090329_114500_42809s0ms_TRAIN14467_1.aif,1
20090329_114500_42812s4ms_TRAIN14468_0.aif,0
20090329_114500_42814s6ms_TRAIN14469_0.aif,0
20090329_114500_42817s8ms_TRAIN14470_0.aif,0
20090329_114500_42824s8ms_TRAIN14471_0.aif,0
20090329_114500_42825s8ms_TRAIN14472_0.aif,0
20090329_114500_42837s8ms_TRAIN14473_0.aif,0
20090329_114500_42841s5ms_TRAIN14474_0.aif,0
20090329_114500_42843s5ms_TRAIN14475_0.aif,0
20090329_114500_42852s0ms_TRAIN14476_1.aif,1
20090329_114500_42853s5ms_TRAIN14477_0.aif,0
20090329_114500_42858s6ms_TRAIN14478_0.aif,0
20090329_114500_42860s8ms_TRAIN14479_0.aif,0
20090329_114500_42862s1ms_TRAIN14480_0.aif,0
20090329_114500_42867s4ms_TRAIN14481_0.aif,0
20090329_114500_42871s8ms_TRAIN14482_0.aif,0
20090329_114500_42872s5ms_TRAIN14483_0.aif,0
20090329_114500_42874s1ms_TRAIN14484_1.aif,1
20090329_114500_42881s1ms_TRAIN14485_0.aif,0
20090329_114500_42887s7ms_TRAIN14486_0.aif,0
20090329_114500_42916s2ms_TRAIN14487_0.aif,0
20090329_114500_42918s7ms_TRAIN14488_0.aif,0
20090329_114500_42921s4ms_TRAIN14489_0.aif,0
20090329_114500_42923s9ms_TRAIN14490_0.aif,0
20090329_114500_42933s5ms_TRAIN14491_0.aif,0
20090329_114500_42941s3ms_TRAIN14492_0.aif,0
20090329_114500_42946s1ms_TRAIN14493_0.aif,0
20090329_114500_42953s2ms_TRAIN14494_0.aif,0
20090329_114500_42966s4ms_TRAIN14495_0.aif,0
20090329_114500_42968s1ms_TRAIN14496_1.aif,1
20090329_114500_42974s7ms_TRAIN14497_0.aif,0
20090329_114500_42976s8ms_TRAIN14498_0.aif,0
20090329_114500_42977s3ms_TRAIN14499_0.aif,0
20090329_114500_42987s7ms_TRAIN14500_0.aif,0
20090329_114500_42989s4ms_TRAIN14501_0.aif,0
20090329_114500_42993s0ms_TRAIN14502_0.aif,0
20090329_114500_42995s1ms_TRAIN14503_0.aif,0
20090329_114500_42997s4ms_TRAIN14504_0.aif,0
20090329_114500_43001s0ms_TRAIN14505_0.aif,0
20090329_114500_43005s5ms_TRAIN14506_0.aif,0
20090329_114500_43008s7ms_TRAIN14507_0.aif,0
20090329_114500_43013s2ms_TRAIN14508_0.aif,0
20090329_114500_43014s6ms_TRAIN14509_0.aif,0
20090329_114500_43015s3ms_TRAIN14510_0.aif,0
20090329_114500_43017s8ms_TRAIN14511_0.aif,0
20090329_114500_43018s9ms_TRAIN14512_0.aif,0
20090329_114500_43022s9ms_TRAIN14513_0.aif,0
20090329_114500_43025s3ms_TRAIN14514_0.aif,0
20090329_114500_43028s0ms_TRAIN14515_0.aif,0
20090329_114500_43039s7ms_TRAIN14516_0.aif,0
20090329_114500_43043s7ms_TRAIN14517_0.aif,0
20090329_114500_43044s9ms_TRAIN14518_0.aif,0
20090329_114500_43046s5ms_TRAIN14519_0.aif,0
20090329_114500_43047s7ms_TRAIN14520_0.aif,0
20090329_114500_43056s0ms_TRAIN14521_0.aif,0
20090329_114500_43064s8ms_TRAIN14522_0.aif,0
20090329_114500_43070s7ms_TRAIN14523_0.aif,0
20090329_114500_43071s6ms_TRAIN14524_0.aif,0
20090329_114500_43073s4ms_TRAIN14525_0.aif,0
20090329_114500_43077s5ms_TRAIN14526_0.aif,0
20090329_114500_43082s6ms_TRAIN14527_0.aif,0
20090329_114500_43084s8ms_TRAIN14528_0.aif,0
20090329_114500_43091s0ms_TRAIN14529_1.aif,1
20090329_114500_43097s0ms_TRAIN14530_0.aif,0
20090329_114500_43102s6ms_TRAIN14531_0.aif,0
20090329_114500_43103s5ms_TRAIN14532_0.aif,0
20090329_114500_43105s8ms_TRAIN14533_0.aif,0
20090329_114500_43108s5ms_TRAIN14534_0.aif,0
20090329_114500_43110s5ms_TRAIN14535_0.aif,0
20090329_114500_43112s6ms_TRAIN14536_0.aif,0
20090329_114500_43117s7ms_TRAIN14537_0.aif,0
20090329_114500_43120s9ms_TRAIN14538_0.aif,0
20090329_114500_43123s6ms_TRAIN14539_0.aif,0
20090329_114500_43128s4ms_TRAIN14540_0.aif,0
20090329_114500_43134s3ms_TRAIN14541_0.aif,0
20090329_114500_43136s7ms_TRAIN14542_0.aif,0
20090329_114500_43143s2ms_TRAIN14543_0.aif,0
20090329_114500_43151s0ms_TRAIN14544_0.aif,0
20090329_114500_43153s7ms_TRAIN14545_0.aif,0
20090329_114500_43161s2ms_TRAIN14546_0.aif,0
20090329_114500_43164s7ms_TRAIN14547_0.aif,0
20090329_114500_43169s2ms_TRAIN14548_1.aif,1
20090329_114500_43173s1ms_TRAIN14549_0.aif,0
20090329_114500_43175s9ms_TRAIN14550_0.aif,0
20090329_114500_43177s2ms_TRAIN14551_0.aif,0
20090329_114500_43179s2ms_TRAIN14552_0.aif,0
20090329_114500_43181s1ms_TRAIN14553_0.aif,0
20090329_114500_43182s9ms_TRAIN14554_0.aif,0
20090329_114500_43185s0ms_TRAIN14555_0.aif,0
20090329_114500_43189s1ms_TRAIN14556_0.aif,0
20090329_114500_43192s2ms_TRAIN14557_0.aif,0
20090329_120000_43202s7ms_TRAIN14558_0.aif,0
20090329_120000_43204s4ms_TRAIN14559_0.aif,0
20090329_120000_43208s1ms_TRAIN14560_0.aif,0
20090329_120000_43210s8ms_TRAIN14561_0.aif,0
20090329_120000_43220s1ms_TRAIN14562_1.aif,1
20090329_120000_43224s3ms_TRAIN14563_0.aif,0
20090329_120000_43227s7ms_TRAIN14564_0.aif,0
20090329_120000_43229s8ms_TRAIN14565_0.aif,0
20090329_120000_43232s8ms_TRAIN14566_0.aif,0
20090329_120000_43234s9ms_TRAIN14567_0.aif,0
20090329_120000_43237s2ms_TRAIN14568_0.aif,0
20090329_120000_43239s0ms_TRAIN14569_0.aif,0
20090329_120000_43240s5ms_TRAIN14570_0.aif,0
20090329_120000_43244s5ms_TRAIN14571_1.aif,1
20090329_120000_43247s6ms_TRAIN14572_1.aif,1
20090329_120000_43249s2ms_TRAIN14573_0.aif,0
20090329_120000_43250s8ms_TRAIN14574_1.aif,1
20090329_120000_43255s6ms_TRAIN14575_0.aif,0
20090329_120000_43260s8ms_TRAIN14576_0.aif,0
20090329_120000_43264s1ms_TRAIN14577_1.aif,1
20090329_120000_43267s1ms_TRAIN14578_0.aif,0
20090329_120000_43268s6ms_TRAIN14579_0.aif,0
20090329_120000_43272s2ms_TRAIN14580_0.aif,0
20090329_120000_43275s2ms_TRAIN14581_1.aif,1
20090329_120000_43279s4ms_TRAIN14582_0.aif,0
20090329_120000_43282s8ms_TRAIN14583_0.aif,0
20090329_120000_43284s4ms_TRAIN14584_0.aif,0
20090329_120000_43288s2ms_TRAIN14585_0.aif,0
20090329_120000_43290s6ms_TRAIN14586_0.aif,0
20090329_120000_43295s9ms_TRAIN14587_1.aif,1
20090329_120000_43298s4ms_TRAIN14588_1.aif,1
20090329_120000_43303s6ms_TRAIN14589_0.aif,0
20090329_120000_43306s1ms_TRAIN14590_0.aif,0
20090329_120000_43310s6ms_TRAIN14591_0.aif,0
20090329_120000_43313s1ms_TRAIN14592_0.aif,0
20090329_120000_43314s2ms_TRAIN14593_0.aif,0
20090329_120000_43316s7ms_TRAIN14594_1.aif,1
20090329_120000_43317s0ms_TRAIN14595_0.aif,0
20090329_120000_43327s3ms_TRAIN14596_0.aif,0
20090329_120000_43340s0ms_TRAIN14597_0.aif,0
20090329_120000_43341s8ms_TRAIN14598_0.aif,0
20090329_120000_43343s3ms_TRAIN14599_0.aif,0
20090329_120000_43345s5ms_TRAIN14600_0.aif,0
20090329_120000_43351s4ms_TRAIN14601_0.aif,0
20090329_120000_43353s5ms_TRAIN14602_0.aif,0
20090329_120000_43354s9ms_TRAIN14603_0.aif,0
20090329_120000_43356s1ms_TRAIN14604_0.aif,0
20090329_120000_43359s9ms_TRAIN14605_0.aif,0
20090329_120000_43366s2ms_TRAIN14606_1.aif,1
20090329_120000_43417s9ms_TRAIN14607_0.aif,0
20090329_120000_43434s5ms_TRAIN14608_0.aif,0
20090329_120000_43452s1ms_TRAIN14609_0.aif,0
20090329_120000_43456s1ms_TRAIN14610_1.aif,1
20090329_120000_43482s1ms_TRAIN14611_0.aif,0
20090329_120000_43508s0ms_TRAIN14612_0.aif,0
20090329_120000_43514s0ms_TRAIN14613_0.aif,0
20090329_120000_43518s3ms_TRAIN14614_0.aif,0
20090329_120000_43520s7ms_TRAIN14615_0.aif,0
20090329_120000_43537s4ms_TRAIN14616_0.aif,0
20090329_120000_43541s1ms_TRAIN14617_1.aif,1
20090329_120000_43544s7ms_TRAIN14618_0.aif,0
20090329_120000_43551s5ms_TRAIN14619_0.aif,0
20090329_120000_43571s2ms_TRAIN14620_1.aif,1
20090329_120000_43577s6ms_TRAIN14621_0.aif,0
20090329_120000_43580s6ms_TRAIN14622_0.aif,0
20090329_120000_43582s6ms_TRAIN14623_1.aif,1
20090329_120000_43593s2ms_TRAIN14624_1.aif,1
20090329_120000_43595s7ms_TRAIN14625_0.aif,0
20090329_120000_43609s7ms_TRAIN14626_0.aif,0
20090329_120000_43612s5ms_TRAIN14627_0.aif,0
20090329_120000_43616s1ms_TRAIN14628_0.aif,0
20090329_120000_43624s4ms_TRAIN14629_1.aif,1
20090329_120000_43631s1ms_TRAIN14630_0.aif,0
20090329_120000_43642s1ms_TRAIN14631_0.aif,0
20090329_120000_43647s7ms_TRAIN14632_0.aif,0
20090329_120000_43651s4ms_TRAIN14633_1.aif,1
20090329_120000_43655s0ms_TRAIN14634_1.aif,1
20090329_120000_43662s8ms_TRAIN14635_0.aif,0
20090329_120000_43666s7ms_TRAIN14636_0.aif,0
20090329_120000_43675s8ms_TRAIN14637_0.aif,0
20090329_120000_43683s5ms_TRAIN14638_1.aif,1
20090329_120000_43687s0ms_TRAIN14639_0.aif,0
20090329_120000_43691s2ms_TRAIN14640_0.aif,0
20090329_120000_43696s9ms_TRAIN14641_0.aif,0
20090329_120000_43700s0ms_TRAIN14642_0.aif,0
20090329_120000_43701s6ms_TRAIN14643_0.aif,0
20090329_120000_43707s5ms_TRAIN14644_0.aif,0
20090329_120000_43709s9ms_TRAIN14645_0.aif,0
20090329_120000_43713s4ms_TRAIN14646_0.aif,0
20090329_120000_43720s3ms_TRAIN14647_0.aif,0
20090329_120000_43729s2ms_TRAIN14648_0.aif,0
20090329_120000_43734s6ms_TRAIN14649_1.aif,1
20090329_120000_43737s0ms_TRAIN14650_0.aif,0
20090329_120000_43743s6ms_TRAIN14651_0.aif,0
20090329_120000_43745s4ms_TRAIN14652_0.aif,0
20090329_120000_43759s2ms_TRAIN14653_1.aif,1
20090329_120000_43762s2ms_TRAIN14654_0.aif,0
20090329_120000_43786s0ms_TRAIN14655_0.aif,0
20090329_120000_43790s6ms_TRAIN14656_0.aif,0
20090329_120000_43794s7ms_TRAIN14657_1.aif,1
20090329_120000_43804s5ms_TRAIN14658_0.aif,0
20090329_120000_43812s9ms_TRAIN14659_1.aif,1
20090329_120000_43823s0ms_TRAIN14660_1.aif,1
20090329_120000_43825s4ms_TRAIN14661_0.aif,0
20090329_120000_43833s7ms_TRAIN14662_0.aif,0
20090329_120000_43847s2ms_TRAIN14663_0.aif,0
20090329_120000_43850s8ms_TRAIN14664_1.aif,1
20090329_120000_43853s4ms_TRAIN14665_1.aif,1
20090329_120000_43861s1ms_TRAIN14666_1.aif,1
20090329_120000_43863s7ms_TRAIN14667_1.aif,1
20090329_120000_43866s6ms_TRAIN14668_0.aif,0
20090329_120000_43876s0ms_TRAIN14669_1.aif,1
20090329_120000_43882s2ms_TRAIN14670_0.aif,0
20090329_120000_43894s2ms_TRAIN14671_0.aif,0
20090329_120000_43896s1ms_TRAIN14672_0.aif,0
20090329_120000_43900s4ms_TRAIN14673_0.aif,0
20090329_120000_43904s3ms_TRAIN14674_0.aif,0
20090329_120000_43908s1ms_TRAIN14675_0.aif,0
20090329_120000_43918s7ms_TRAIN14676_1.aif,1
20090329_120000_43924s7ms_TRAIN14677_1.aif,1
20090329_120000_43928s9ms_TRAIN14678_0.aif,0
20090329_120000_43932s6ms_TRAIN14679_0.aif,0
20090329_120000_43936s1ms_TRAIN14680_0.aif,0
20090329_120000_43939s4ms_TRAIN14681_0.aif,0
20090329_120000_43954s9ms_TRAIN14682_0.aif,0
20090329_120000_43970s9ms_TRAIN14683_0.aif,0
20090329_120000_43978s7ms_TRAIN14684_0.aif,0
20090329_120000_43981s9ms_TRAIN14685_0.aif,0
20090329_120000_43984s0ms_TRAIN14686_0.aif,0
20090329_120000_43989s6ms_TRAIN14687_1.aif,1
20090329_120000_43999s2ms_TRAIN14688_0.aif,0
20090329_120000_44004s7ms_TRAIN14689_0.aif,0
20090329_120000_44006s6ms_TRAIN14690_0.aif,0
20090329_120000_44009s5ms_TRAIN14691_1.aif,1
20090329_120000_44022s9ms_TRAIN14692_0.aif,0
20090329_120000_44029s0ms_TRAIN14693_0.aif,0
20090329_120000_44035s2ms_TRAIN14694_0.aif,0
20090329_120000_44037s2ms_TRAIN14695_0.aif,0
20090329_120000_44048s0ms_TRAIN14696_0.aif,0
20090329_120000_44050s6ms_TRAIN14697_0.aif,0
20090329_120000_44061s0ms_TRAIN14698_0.aif,0
20090329_120000_44073s3ms_TRAIN14699_0.aif,0
20090329_120000_44076s0ms_TRAIN14700_0.aif,0
20090329_120000_44078s0ms_TRAIN14701_0.aif,0
20090329_120000_44088s8ms_TRAIN14702_0.aif,0
20090329_121500_44101s9ms_TRAIN14703_0.aif,0
20090329_121500_44107s8ms_TRAIN14704_0.aif,0
20090329_121500_44109s5ms_TRAIN14705_0.aif,0
20090329_121500_44113s2ms_TRAIN14706_0.aif,0
20090329_121500_44115s3ms_TRAIN14707_0.aif,0
20090329_121500_44117s7ms_TRAIN14708_0.aif,0
20090329_121500_44120s5ms_TRAIN14709_0.aif,0
20090329_121500_44126s6ms_TRAIN14710_0.aif,0
20090329_121500_44129s7ms_TRAIN14711_0.aif,0
20090329_121500_44134s0ms_TRAIN14712_0.aif,0
20090329_121500_44136s0ms_TRAIN14713_0.aif,0
20090329_121500_44174s8ms_TRAIN14714_0.aif,0
20090329_121500_44183s0ms_TRAIN14715_1.aif,1
20090329_121500_44203s0ms_TRAIN14716_1.aif,1
20090329_121500_44210s8ms_TRAIN14717_0.aif,0
20090329_121500_44226s6ms_TRAIN14718_1.aif,1
20090329_121500_44228s8ms_TRAIN14719_1.aif,1
20090329_121500_44232s0ms_TRAIN14720_1.aif,1
20090329_121500_44253s4ms_TRAIN14721_0.aif,0
20090329_121500_44255s9ms_TRAIN14722_0.aif,0
